beat,duration,pitch,tie,midi,ref_ts,live_ts
52.0,0.5,G3,no,55,,
52.5,0.5,F#3,no,54,,
53.0,1.0,G3,no,55,,
54.0,1.0,D3,no,50,,
55.0,1.0,E3,no,52,,
56.0,1.0,F3,no,53,,
57.0,1.0,E3,no,52,,
58.0,0.5,D3,no,50,,
58.5,0.5,E3,no,52,,
59.0,1.0,C3,no,48,,
60.0,1.0,C4,no,60,,
61.0,1.0,C4,no,60,,
62.0,1.0,C4,no,60,,
63.0,0.5,C4,no,60,,
63.5,0.5,B3,no,59,,
64.0,0.5,A3,no,57,,
64.5,0.5,G3,no,55,,
65.0,0.5,F#3,no,54,,
65.5,0.5,E3,no,52,,
66.0,1.0,D3,no,50,,
67.0,1.0,G3,no,55,,
68.0,1.0,F#3,no,54,,
69.0,2.0,G3,no,55,,
72.0,1.0,C4,no,60,,
73.0,1.0,F3,no,53,,
74.0,1.0,F3,no,53,,
75.0,1.0,F3,no,53,,
76.0,0.5,A3,no,57,,
76.5,0.5,G3,no,55,,
77.0,1.0,F3,no,53,,
78.0,1.0,D4,no,62,,
79.0,1.0,F3,no,53,,
80.0,1.0,F3,no,53,,
81.0,0.5,E3,no,52,,
81.5,0.5,G3,no,55,,
82.0,0.5,F3,no,53,,
82.5,0.5,E3,no,52,,
83.0,1.0,D3,no,50,,
84.0,1.0,G3,no,55,,
85.0,1.0,G3,no,55,,
86.0,1.0,G3,no,55,,
87.0,1.0,G3,no,55,,
88.0,0.5,A3,no,57,,
88.5,0.5,B3,no,59,,
89.0,1.0,C4,no,60,,
90.0,0.5,E3,no,52,,
90.5,0.5,G3,no,55,,
91.0,0.5,F3,no,53,,
91.5,0.5,E3,no,52,,
92.0,0.5,D3,no,50,,
92.5,0.5,E3,no,52,,
93.0,3.0,C3,no,48,,
96.0,1.0,D3,no,50,,
97.0,1.0,D3,no,50,,
98.0,1.0,D3,no,50,,
99.0,1.0,D3,no,50,,
100.0,0.5,G3,no,55,,
100.5,0.5,F#3,no,54,,
101.0,1.0,G3,no,55,,
102.0,1.0,D3,no,50,,
103.0,1.0,E3,no,52,,
104.0,1.0,F3,no,53,,
105.0,1.0,E3,no,52,,
106.0,0.5,D3,no,50,,
106.5,0.5,E3,no,52,,
107.0,1.0,C3,no,48,,
108.0,1.0,C4,no,60,,
109.0,1.0,C4,no,60,,
110.0,1.0,C4,no,60,,
111.0,0.5,C4,no,60,,
111.5,0.5,B3,no,59,,
112.0,0.5,A3,no,57,,
112.5,0.5,G3,no,55,,
113.0,0.5,F#3,no,54,,
113.5,0.5,E3,no,52,,
114.0,1.0,D3,no,50,,
115.0,1.0,G3,no,55,,
116.0,1.0,F#3,no,54,,
117.0,2.0,G3,no,55,,
120.0,1.0,C4,no,60,,
121.0,1.0,F3,no,53,,
122.0,1.0,F3,no,53,,
123.0,1.0,F3,no,53,,
124.0,0.5,A3,no,57,,
124.5,0.5,G3,no,55,,
125.0,1.0,F3,no,53,,
126.0,1.0,D4,no,62,,
127.0,1.0,F3,no,53,,
128.0,1.0,F3,no,53,,
129.0,0.5,E3,no,52,,
129.5,0.5,G3,no,55,,
130.0,0.5,F3,no,53,,
130.5,0.5,E3,no,52,,
131.0,1.0,D3,no,50,,
132.0,1.0,G3,no,55,,
133.0,1.0,G3,no,55,,
134.0,1.0,G3,no,55,,
135.0,1.0,G3,no,55,,
136.0,0.5,A3,no,57,,
136.5,0.5,B3,no,59,,
137.0,1.0,C4,no,60,,
138.0,0.5,E3,no,52,,
138.5,0.5,G3,no,55,,
139.0,0.5,F3,no,53,,
139.5,0.5,E3,no,52,,
140.0,0.5,D3,no,50,,
140.5,0.5,E3,no,52,,
141.0,3.0,C3,no,48,,
