beat,duration,pitch,tie,midi,ref_ts,live_ts
53.5,0.5,A3,no,57,32.1,32.1
54.0,0.5,B3,no,59,32.4,32.4
54.5,0.5,G3,no,55,32.7,32.7
55.0,0.5,A3,no,57,33,33
55.5,0.5,B3,no,59,33.3,33.3
56.0,0.5,C4,no,60,33.6,33.6
56.5,0.5,A3,no,57,33.9,33.9
57.0,0.5,B3,no,59,34.2,34.2
57.5,0.5,C4,no,60,34.5,34.5
58.0,1.0,D4,no,62,34.8,34.8
59.0,1.0,D3,no,50,35.4,35.4
60.0,1.0,F#3,no,54,36,36
61.0,3.0,G3,no,55,36.6,36.6
64.0,1.0,D4,no,62,38.4,38.4
65.0,1.0,D4,no,62,39,39
66.0,1.0,B3,no,59,39.6,39.6
67.0,0.5,C4,no,60,40.2,40.2
67.5,0.5,B3,no,59,40.5,40.5
68.0,0.5,A3,no,57,40.8,40.8
68.5,0.5,G3,no,55,41.1,41.1
69.0,1.0,C4,no,60,41.4,41.4
70.0,2.0,E4,no,64,42,42
72.0,1.0,A3,no,57,43.2,43.2
73.0,1.0,G#3,no,56,43.8,43.8
74.0,1.0,A3,no,57,44.4,44.4
75.0,1.0,B3,no,59,45,45
76.0,0.5,C4,no,60,45.6,45.6
76.5,0.5,D4,no,62,45.9,45.9
77.0,1.0,C4,no,60,46.2,46.2
78.0,2.0,A3,no,57,46.8,46.8
80.0,1.0,G3,no,55,48,48
81.0,1.0,G3,no,55,48.6,48.6
82.0,0.5,F3,no,53,49.2,49.2
82.5,0.5,E3,no,52,49.5,49.5
83.0,1.0,F3,no,53,49.8,49.8
84.0,1.0,F3,no,53,50.4,50.4
85.0,1.0,F3,no,53,51,51
86.0,0.5,E3,no,52,51.6,51.6
86.5,0.5,D3,no,50,51.9,51.9
87.0,1.0,E3,no,52,52.2,52.2
88.0,1.0,G3,no,55,52.8,52.8
89.0,0.5,A3,no,57,53.4,53.4
89.5,0.5,B3,no,59,53.7,53.7
90.0,0.5,C4,no,60,54,54
90.5,0.5,G3,no,55,54.3,54.3
91.0,0.5,F3,no,53,54.6,54.6
91.5,0.5,E3,no,52,54.9,54.9
92.0,0.5,D3,no,50,55.2,55.2
92.5,0.5,C3,no,48,55.5,55.5
93.0,0.5,B2,no,47,55.8,55.8
93.5,0.5,C3,no,48,56.1,56.1
94.0,0.5,D3,no,50,56.4,56.4
94.5,0.5,B2,no,47,56.7,56.7
95.0,1.0,G2,no,43,57,57
96.0,1.0,G3,no,55,57.6,57.6
97.0,1.0,G3,no,55,58.2,58.2
98.0,1.0,E3,no,52,58.8,58.8
99.0,0.5,F3,no,53,59.4,59.4
99.5,0.5,E3,no,52,59.7,59.7
100.0,0.5,D3,no,50,60,60
100.5,0.5,C3,no,48,60.3,60.3
101.0,1.0,A3,no,57,60.6,60.6
102.0,2.0,C4,no,60,61.2,61.2
104.0,0.5,B3,no,59,62.4,62.4
104.5,0.5,A3,no,57,62.7,62.7
105.0,1.0,G3,no,55,63,63
106.0,0.5,F3,no,53,63.6,63.6
106.5,0.5,E3,no,52,63.9,63.9
107.0,0.5,D3,no,50,64.2,64.2
107.5,0.5,E3,no,52,64.5,64.5
108.0,0.5,F3,no,53,64.8,64.8
108.5,0.5,D3,no,50,65.1,65.1
109.0,1.0,E3,no,52,65.4,65.4
110.0,2.0,C3,no,48,66,66
112.0,1.0,B2,no,47,67.2,67.2
113.0,0.5,C3,no,48,67.8,67.8
113.5,0.5,D3,no,50,68.1,68.1
114.0,0.5,E3,no,52,68.4,68.4
114.5,0.5,C3,no,48,68.7,68.7
115.0,0.5,D3,no,50,69,69
115.5,0.5,E3,no,52,69.3,69.3
116.0,0.5,F3,no,53,69.6,69.6
116.5,0.5,D3,no,50,69.9,69.9
117.0,0.5,E3,no,52,70.2,70.2
117.5,0.5,F3,no,53,70.5,70.5
118.0,0.5,G3,no,55,70.8,70.8
118.5,0.5,E3,no,52,71.1,71.1
119.0,0.5,F3,no,53,71.4,71.4
119.5,0.5,G3,no,55,71.7,71.7
120.0,0.5,A3,no,57,72,72
120.5,0.5,F3,no,53,72.3,72.3
121.0,1.0,G3,no,55,72.6,72.6
122.0,1.0,C4,no,60,73.2,73.2
123.0,1.0,E3,no,52,73.8,73.8
124.0,0.5,D3,no,50,74.4,74.4
124.5,0.5,C3,no,48,74.7,74.7
125.0,3.0,C3,no,48,75,75
128.0,1.0,D4,no,62,76.8,76.8
129.0,1.0,D4,no,62,77.4,77.4
130.0,1.0,B3,no,59,78,78
131.0,0.5,C4,no,60,78.6,78.6
131.5,0.5,B3,no,59,78.9,78.9
132.0,0.5,A3,no,57,79.2,79.2
132.5,0.5,G3,no,55,79.5,79.5
133.0,1.0,C4,no,60,79.8,79.8
134.0,2.0,E4,no,64,80.4,80.4
136.0,1.0,A3,no,57,81.6,81.6
137.0,1.0,G#3,no,56,82.2,82.2
138.0,1.0,A3,no,57,82.8,82.8
139.0,1.0,B3,no,59,83.4,83.4
140.0,0.5,C4,no,60,84,84
140.5,0.5,D4,no,62,84.3,84.3
141.0,1.0,C4,no,60,84.6,84.6
142.0,2.0,A3,no,57,85.2,85.2
144.0,1.0,G3,no,55,86.4,86.4
145.0,1.0,G3,no,55,87,87
146.0,0.5,F3,no,53,87.6,87.6
146.5,0.5,E3,no,52,87.9,87.9
147.0,1.0,F3,no,53,88.2,88.2
148.0,1.0,F3,no,53,88.8,88.8
149.0,1.0,F3,no,53,89.4,89.4
150.0,0.5,E3,no,52,90,90
150.5,0.5,D3,no,50,90.3,90.3
151.0,1.0,E3,no,52,90.6,90.6
152.0,1.0,G3,no,55,91.2,91.2
153.0,0.5,A3,no,57,91.8,91.8
153.5,0.5,B3,no,59,92.1,92.1
154.0,0.5,C4,no,60,92.4,92.4
154.5,0.5,G3,no,55,92.7,92.7
155.0,0.5,F3,no,53,93,93
155.5,0.5,E3,no,52,93.3,93.3
156.0,0.5,D3,no,50,93.6,93.6
156.5,0.5,C3,no,48,93.9,93.9
157.0,0.5,B2,no,47,94.2,94.2
157.5,0.5,C3,no,48,94.5,94.5
158.0,0.5,D3,no,50,94.8,94.8
158.5,0.5,B2,no,47,95.1,95.1
159.0,1.0,G2,no,43,95.4,95.4
160.0,1.0,G3,no,55,96,96
161.0,1.0,G3,no,55,96.6,96.6
162.0,1.0,E3,no,52,97.2,97.2
163.0,0.5,F3,no,53,97.8,97.8
163.5,0.5,E3,no,52,98.1,98.1
164.0,0.5,D3,no,50,98.4,98.4
164.5,0.5,C3,no,48,98.7,98.7
165.0,1.0,A3,no,57,99,99
166.0,2.0,C4,no,60,99.6,99.6
168.0,0.5,B3,no,59,100.8,100.8
168.5,0.5,A3,no,57,101.1,101.1
169.0,1.0,G3,no,55,101.4,101.4
170.0,0.5,F3,no,53,102,102
170.5,0.5,E3,no,52,102.3,102.3
171.0,0.5,D3,no,50,102.6,102.6
171.5,0.5,E3,no,52,102.9,102.9
172.0,0.5,F3,no,53,103.2,103.2
172.5,0.5,D3,no,50,103.5,103.5
173.0,1.0,E3,no,52,103.8,103.8
174.0,2.0,C3,no,48,104.4,104.4
176.0,1.0,B2,no,47,105.6,105.6
177.0,0.5,C3,no,48,106.2,106.2
177.5,0.5,D3,no,50,106.5,106.5
178.0,0.5,E3,no,52,106.8,106.8
178.5,0.5,C3,no,48,107.1,107.1
179.0,0.5,D3,no,50,107.4,107.4
179.5,0.5,E3,no,52,107.7,107.7
180.0,0.5,F3,no,53,108,108
180.5,0.5,D3,no,50,108.3,108.3
181.0,0.5,E3,no,52,108.6,108.6
181.5,0.5,F3,no,53,108.9,108.9
182.0,0.5,G3,no,55,109.2,109.2
182.5,0.5,E3,no,52,109.5,109.5
183.0,0.5,F3,no,53,109.8,109.8
183.5,0.5,G3,no,55,110.1,110.1
184.0,0.5,A3,no,57,110.4,110.4
184.5,0.5,F3,no,53,110.7,110.7
185.0,1.0,G3,no,55,111,111
186.0,1.0,C4,no,60,111.6,111.6
187.0,1.0,E3,no,52,112.2,112.2
188.0,0.5,D3,no,50,112.8,112.8
188.5,0.5,C3,no,48,113.1,113.1
189.0,3.0,C3,no,48,113.4,113.4
